id,type,title,author,year,lang,file_x,file_y
journal-article-10.2307_4131795,book-review,,James S. Diamond,2003,eng,journal-article-10.2307_4131795.xml,journal-article-10.2307_4131795-ngram1.txt
journal-article-10.2307_1486760,book-review,"
         ",Gary A. Rendsburg,1999,eng,journal-article-10.2307_1486760.xml,journal-article-10.2307_1486760-ngram1.txt
journal-article-10.2307_4131805,misc,Back Matter,,2003,eng,journal-article-10.2307_4131805.xml,journal-article-10.2307_4131805-ngram1.txt
journal-article-10.2307_24273527,book-review,,David Berger,2013,eng,journal-article-10.2307_24273527.xml,journal-article-10.2307_24273527-ngram1.txt
journal-article-10.2307_41310657,book-review,,Charlotte Elisheva Fonrobert,2011,eng,journal-article-10.2307_41310657.xml,journal-article-10.2307_41310657-ngram1.txt
journal-article-10.2307_1486375,research-article,Papal and Royal Attitudes toward Jewish Lending in the Thirteenth Century,Kenneth R. Stow,1981,eng,journal-article-10.2307_1486375.xml,journal-article-10.2307_1486375-ngram1.txt
journal-article-10.2307_41310656,book-review,,Gwynn Kessler,2011,eng,journal-article-10.2307_41310656.xml,journal-article-10.2307_41310656-ngram1.txt
journal-article-10.2307_1486235,research-article,"Warding off Chaos: Repetition and Obsession in the Poetry of Glatshteyn, Halpern, and Manger",Janet Hadda,1988,eng,journal-article-10.2307_1486235.xml,journal-article-10.2307_1486235-ngram1.txt
journal-article-10.2307_23319557,research-article,"""Their Eyes Shall Behold Strange Things"": Abraham Ben Elijah of Vilna encounters the Spirit of Mr. Buffon",Iris Idelson-Shein,2012,eng,journal-article-10.2307_23319557.xml,journal-article-10.2307_23319557-ngram1.txt
journal-article-10.2307_1486590,book-review,"
         ",Yedida K. Stillman,1993,eng,journal-article-10.2307_1486590.xml,journal-article-10.2307_1486590-ngram1.txt
journal-article-10.2307_1486569,misc,Front Matter,,1993,eng,journal-article-10.2307_1486569.xml,journal-article-10.2307_1486569-ngram1.txt
journal-article-10.2307_4131688,book-review,,Gila Flam,2006,eng,journal-article-10.2307_4131688.xml,journal-article-10.2307_4131688-ngram1.txt
journal-article-10.2307_27564387,book-review,,Neta Stahl,2008,eng,journal-article-10.2307_27564387.xml,journal-article-10.2307_27564387-ngram1.txt
journal-article-10.2307_1486418,misc,Front Matter,,1978,eng,journal-article-10.2307_1486418.xml,journal-article-10.2307_1486418-ngram1.txt
journal-article-10.2307_27564292,research-article,Plato in Rabbi Shimeon bar Yohai's Cave (B. Shabbat 33B-34A): The Talmudic Inversion of Plato's Politics of Philosophy,Charlotte Elisheva Fonrobert,2007,eng,journal-article-10.2307_27564292.xml,journal-article-10.2307_27564292-ngram1.txt
journal-article-10.2307_4131566,book-review,"
         ",,2002,eng,journal-article-10.2307_4131566.xml,journal-article-10.2307_4131566-ngram1.txt
journal-article-10.2307_27564361,research-article,Prophets and Prophecy in the Qumran Community,Alex P. Jassen,2008,eng,journal-article-10.2307_27564361.xml,journal-article-10.2307_27564361-ngram1.txt
journal-article-10.2307_1487017,book-review,"
         ",Raphael Patai,1992,eng,journal-article-10.2307_1487017.xml,journal-article-10.2307_1487017-ngram1.txt
journal-article-10.2307_25654624,book-review,,Michael A. Meyer,2009,eng,journal-article-10.2307_25654624.xml,journal-article-10.2307_25654624-ngram1.txt
journal-article-10.2307_1566676,book-review,"
          ",Zev Garber,2000,eng,journal-article-10.2307_1566676.xml,journal-article-10.2307_1566676-ngram1.txt
journal-article-10.2307_41310672,book-review,,Yael Halevi-Wise,2011,eng,journal-article-10.2307_41310672.xml,journal-article-10.2307_41310672-ngram1.txt
journal-article-10.2307_27564376,book-review,,Mira Balberg,2008,eng,journal-article-10.2307_27564376.xml,journal-article-10.2307_27564376-ngram1.txt
journal-article-10.2307_24273657,research-article,"Revisiting Baron's ""Lachrymose Conception"": The Meanings of Violence in Jewish History",Adam Teller,2014,eng,journal-article-10.2307_24273657.xml,journal-article-10.2307_24273657-ngram1.txt
journal-article-10.2307_27564342,book-review,,Gabriel (Gabi) Sheffer,2008,eng,journal-article-10.2307_27564342.xml,journal-article-10.2307_27564342-ngram1.txt
journal-article-10.2307_41310626,research-article,"From Boys to Men: Gender Politics and Jewish Identity in ""A Serious Man""",Ariella Lang,2011,eng,journal-article-10.2307_41310626.xml,journal-article-10.2307_41310626-ngram1.txt
journal-article-10.2307_1486340,research-article,The Origins of the Jewish Reform Movement in England,Robert Liberles,1976,eng,journal-article-10.2307_1486340.xml,journal-article-10.2307_1486340-ngram1.txt
journal-article-10.2307_4131840,misc,Back Matter,,2005,eng,journal-article-10.2307_4131840.xml,journal-article-10.2307_4131840-ngram1.txt
journal-article-10.2307_1486826,book-review,"
         ",Saul Levin,1995,eng,journal-article-10.2307_1486826.xml,journal-article-10.2307_1486826-ngram1.txt
journal-article-10.2307_27564284,book-review,,Norman A. Stillman,2007,eng,journal-article-10.2307_27564284.xml,journal-article-10.2307_27564284-ngram1.txt
journal-article-10.2307_1486455,research-article,"The Freethinker, the Jews, and the Missionaries: George Houston and the Mystery of ""Israel Vindicated""",Jonathan D. Sarna,1980,eng,journal-article-10.2307_1486455.xml,journal-article-10.2307_1486455-ngram1.txt
journal-article-10.2307_40982862,misc,Back Matter,,2010,eng,journal-article-10.2307_40982862.xml,journal-article-10.2307_40982862-ngram1.txt
journal-article-10.2307_4131514,research-article,The Figure of Moses in Modern Hebrew Poetry,,2004,eng,journal-article-10.2307_4131514.xml,journal-article-10.2307_4131514-ngram1.txt
journal-article-10.2307_27564380,book-review,,Michael Zank,2008,eng,journal-article-10.2307_27564380.xml,journal-article-10.2307_27564380-ngram1.txt
journal-article-10.2307_1486672,book-review,"
         ",Sheldon Rothblatt,1996,eng,journal-article-10.2307_1486672.xml,journal-article-10.2307_1486672-ngram1.txt
journal-article-10.2307_1487024,book-review,"
         ",Stuart Knee,1992,eng,journal-article-10.2307_1487024.xml,journal-article-10.2307_1487024-ngram1.txt
journal-article-10.2307_1486735,book-review,"
         ",John Pairman Brown,1998,eng,journal-article-10.2307_1486735.xml,journal-article-10.2307_1486735-ngram1.txt
journal-article-10.2307_1486316,research-article," ""Tumultus Et Rumor In Sinagoga"": An Aspect of Social Life of Provençal Jews in the Middle Ages ",Joseph Shatzmiller,1977,eng,journal-article-10.2307_1486316.xml,journal-article-10.2307_1486316-ngram1.txt
journal-article-10.2307_27564300,book-review,,Alan T. Levenson,2007,eng,journal-article-10.2307_27564300.xml,journal-article-10.2307_27564300-ngram1.txt
journal-article-10.2307_4131581,book-review,"
         ",Alan Mittleman,2002,eng,journal-article-10.2307_4131581.xml,journal-article-10.2307_4131581-ngram1.txt
journal-article-10.2307_24273632,book-review,,Yair Furstenberg,2013,eng,journal-article-10.2307_24273632.xml,journal-article-10.2307_24273632-ngram1.txt
journal-article-10.2307_1486437,research-article,The Concept of the Three Ketarim: Its Place in Jewish Political Thought and Its Implications for a Study of Jewish Constitutional History,Stuart A. Cohen,1984,eng,journal-article-10.2307_1486437.xml,journal-article-10.2307_1486437-ngram1.txt
journal-article-10.2307_1486272,research-article,"Cyrus Adler, Non-Zionism, and the Zionist Movement: A Study in Contradictions",David G. Dalin,1985,eng,journal-article-10.2307_1486272.xml,journal-article-10.2307_1486272-ngram1.txt
journal-article-10.2307_4131541,book-review,,Tamar Rapoport,2004,eng,journal-article-10.2307_4131541.xml,journal-article-10.2307_4131541-ngram1.txt
journal-article-10.2307_1486453,research-article,The Description of Formative Judaism: The Social Perspective of the Mishnah's System of Civil Law and Government,Jacob Neusner,1980,eng,journal-article-10.2307_1486453.xml,journal-article-10.2307_1486453-ngram1.txt
journal-article-10.2307_4131807,research-article,"
           Oral Orthography: Early Rabbinic Oral and Written Transmission of Parallel Midrashic Tradition: In the Mekhilta of Rabbi Shimon B. Yoḥai and the Mekhilta of Rabbi Ishmael 
        ",,2005,eng,journal-article-10.2307_4131807.xml,journal-article-10.2307_4131807-ngram1.txt
journal-article-10.2307_25654614,book-review,,Azzan Yadin,2009,eng,journal-article-10.2307_25654614.xml,journal-article-10.2307_25654614-ngram1.txt
journal-article-10.2307_4131655,book-review,,Harriet Hartman,2006,eng,journal-article-10.2307_4131655.xml,journal-article-10.2307_4131655-ngram1.txt
journal-article-10.2307_1486982,misc,Books Received,,1992,eng,journal-article-10.2307_1486982.xml,journal-article-10.2307_1486982-ngram1.txt
journal-article-10.2307_1486666,book-review,"
         ",Alan J. Yuter,1996,eng,journal-article-10.2307_1486666.xml,journal-article-10.2307_1486666-ngram1.txt
journal-article-10.2307_1486998,book-review,"
          ",Marc Saperstein,1991,eng,journal-article-10.2307_1486998.xml,journal-article-10.2307_1486998-ngram1.txt
journal-article-10.2307_1486509,book-review,"
         ",Rachel Simon,1995,eng,journal-article-10.2307_1486509.xml,journal-article-10.2307_1486509-ngram1.txt
journal-article-10.2307_4131765,misc,Back Matter,,2005,eng,journal-article-10.2307_4131765.xml,journal-article-10.2307_4131765-ngram1.txt
journal-article-10.2307_1486678,book-review,"
         ",Anita Norich,1996,eng,journal-article-10.2307_1486678.xml,journal-article-10.2307_1486678-ngram1.txt
journal-article-10.2307_25654623,book-review,,Claire E. Sufrin,2009,eng,journal-article-10.2307_25654623.xml,journal-article-10.2307_25654623-ngram1.txt
journal-article-10.2307_4131614,book-review,,,2003,eng,journal-article-10.2307_4131614.xml,journal-article-10.2307_4131614-ngram1.txt
journal-article-10.2307_4131679,book-review,,,2006,eng,journal-article-10.2307_4131679.xml,journal-article-10.2307_4131679-ngram1.txt
journal-article-10.2307_1486937,book-review,,Daniel Soyer,1998,eng,journal-article-10.2307_1486937.xml,journal-article-10.2307_1486937-ngram1.txt
journal-article-10.2307_25654658,book-review,,Max Strassfeld,2009,eng,journal-article-10.2307_25654658.xml,journal-article-10.2307_25654658-ngram1.txt
journal-article-10.2307_1486276,book-review,"
         ",Norbert M. Samuelson,1985,eng,journal-article-10.2307_1486276.xml,journal-article-10.2307_1486276-ngram1.txt
journal-article-10.2307_4131678,book-review,,Hindy Najman,2006,eng,journal-article-10.2307_4131678.xml,journal-article-10.2307_4131678-ngram1.txt
journal-article-10.2307_4131810,research-article,Cultivating Roots: The Promotion of Exilarchal Ties to David in the Middle Ages,Arnold Franklin,2005,eng,journal-article-10.2307_4131810.xml,journal-article-10.2307_4131810-ngram1.txt
journal-article-10.2307_1486877,book-review,"
         ",Martin D. Yaffe,1997,eng,journal-article-10.2307_1486877.xml,journal-article-10.2307_1486877-ngram1.txt
journal-article-10.2307_1486602,research-article,Fantasies of Deviance in Mendele and Agnon,David Aberbach,1994,eng,journal-article-10.2307_1486602.xml,journal-article-10.2307_1486602-ngram1.txt
journal-article-10.2307_25654649,book-review,,William Plevan,2009,eng,journal-article-10.2307_25654649.xml,journal-article-10.2307_25654649-ngram1.txt
journal-article-10.2307_1486865,research-article,"He Said, She Said: A Woman Teacher in Twelfth-Century Cairo",Reneé Levine Melammed,1997,eng,journal-article-10.2307_1486865.xml,journal-article-10.2307_1486865-ngram1.txt
journal-article-10.2307_1486995,book-review,"
          ",Michael D. Swartz,1991,eng,journal-article-10.2307_1486995.xml,journal-article-10.2307_1486995-ngram1.txt
journal-article-10.2307_1486897,book-review,"
         ",Joseph Shatzmiller,1990,eng,journal-article-10.2307_1486897.xml,journal-article-10.2307_1486897-ngram1.txt
journal-article-10.2307_1486237,research-article,"""Kill Your Ordinary Common Sense and Maybe You'll Begin to Understand"": Aharon Appelfeld and the Holocaust",David C. Jacobson,1988,eng,journal-article-10.2307_1486237.xml,journal-article-10.2307_1486237-ngram1.txt
journal-article-10.2307_4131582,book-review,"
         ",Michael M. Laskier,2002,eng,journal-article-10.2307_4131582.xml,journal-article-10.2307_4131582-ngram1.txt
journal-article-10.2307_1486428,research-article, By Way of Truth: Aspects of Naḥmanides' Kabbalistic Hermeneutic ,Elliot R. Wolfson,1989,eng,journal-article-10.2307_1486428.xml,journal-article-10.2307_1486428-ngram1.txt
journal-article-10.2307_1486711,book-review,"
         ",Steven Bowman,1996,eng,journal-article-10.2307_1486711.xml,journal-article-10.2307_1486711-ngram1.txt
journal-article-10.2307_1486510,book-review,"
         ",Sara Reguer,1995,eng,journal-article-10.2307_1486510.xml,journal-article-10.2307_1486510-ngram1.txt
journal-article-10.2307_1486332,misc,Collected Studies,,1984,eng,journal-article-10.2307_1486332.xml,journal-article-10.2307_1486332-ngram1.txt
journal-article-10.2307_1486484,book-review,"
         ",Nahum M. Sarna,1995,eng,journal-article-10.2307_1486484.xml,journal-article-10.2307_1486484-ngram1.txt
journal-article-10.2307_1486930,book-review,,Michael Taub,1998,eng,journal-article-10.2307_1486930.xml,journal-article-10.2307_1486930-ngram1.txt
journal-article-10.2307_4131820,book-review,,,2005,eng,journal-article-10.2307_4131820.xml,journal-article-10.2307_4131820-ngram1.txt
journal-article-10.2307_4131726,book-review,,Deborah Dash Moore,2002,eng,journal-article-10.2307_4131726.xml,journal-article-10.2307_4131726-ngram1.txt
journal-article-10.2307_1486454,research-article,A Reevaluation of a Medieval Polemical Manuscript,Joel E. Rembaum,1980,eng,journal-article-10.2307_1486454.xml,journal-article-10.2307_1486454-ngram1.txt
journal-article-10.2307_4131744,book-review,,Steven Fine,2005,eng,journal-article-10.2307_4131744.xml,journal-article-10.2307_4131744-ngram1.txt
journal-article-10.2307_1486741,book-review,"
         ",Yedida K. Stillman,1998,eng,journal-article-10.2307_1486741.xml,journal-article-10.2307_1486741-ngram1.txt
journal-article-10.2307_1486296,research-article,"A Minor for ""Zimmun"" (Y. Ber. 7:2, 11c) and Recensions of Yerushalmi",Baruch M. Bokser,1979,eng,journal-article-10.2307_1486296.xml,journal-article-10.2307_1486296-ngram1.txt
journal-article-10.2307_1486549,research-article,Biblical Hebrews and the Rhetoric of Republicanism: Seventeenth-Century Portuguese Jews on the Jewish Community,Miriam Bodian,1997,eng,journal-article-10.2307_1486549.xml,journal-article-10.2307_1486549-ngram1.txt
journal-article-10.2307_1486797,research-article,The Last Jewish Generalist,Ismar Schorsch,1993,eng,journal-article-10.2307_1486797.xml,journal-article-10.2307_1486797-ngram1.txt
journal-article-10.2307_4131769,research-article,No Way out: Brenner and the War,Glenda Abramson,2003,eng,journal-article-10.2307_4131769.xml,journal-article-10.2307_4131769-ngram1.txt
journal-article-10.2307_1486627,book-review,"
         ",Gary A. Rendsburg,1994,eng,journal-article-10.2307_1486627.xml,journal-article-10.2307_1486627-ngram1.txt
journal-article-10.2307_1486780,book-review,"
         ",Piotr Wróbel,1999,eng,journal-article-10.2307_1486780.xml,journal-article-10.2307_1486780-ngram1.txt
journal-article-10.2307_1486433,misc,Books Received,,1989,eng,journal-article-10.2307_1486433.xml,journal-article-10.2307_1486433-ngram1.txt
journal-article-10.2307_4131742,book-review,,,2005,eng,journal-article-10.2307_4131742.xml,journal-article-10.2307_4131742-ngram1.txt
journal-article-10.2307_1486918,book-review,,Stephen D. Benin,1998,eng,journal-article-10.2307_1486918.xml,journal-article-10.2307_1486918-ngram1.txt
journal-article-10.2307_4131545,book-review,,Louis E. Newman,2004,eng,journal-article-10.2307_4131545.xml,journal-article-10.2307_4131545-ngram1.txt
