id,type,title,author,auth_gender,year,lang,file_x,file_y
journal-article-10.2307_4131742,book-review,,,unknown,2005,eng,journal-article-10.2307_4131742.xml,journal-article-10.2307_4131742-ngram1.txt
journal-article-10.2307_1486918,book-review,,Stephen D. Benin,male,1998,eng,journal-article-10.2307_1486918.xml,journal-article-10.2307_1486918-ngram1.txt
journal-article-10.2307_4131545,book-review,,Louis E. Newman,male,2004,eng,journal-article-10.2307_4131545.xml,journal-article-10.2307_4131545-ngram1.txt
journal-article-10.2307_1486457,research-article, ‮שריד משיר חול לרבי יהודה הלוי‬ ,‮דן פגיס‬,unknown,1980,heb,journal-article-10.2307_1486457.xml,journal-article-10.2307_1486457-ngram1.txt
journal-article-10.2307_1486247,research-article,The Love Poetry of Yehuda Amichai,Glenda Abramson,female,1986,eng,journal-article-10.2307_1486247.xml,journal-article-10.2307_1486247-ngram1.txt
journal-article-10.2307_41310665,book-review,,Claire E. Sufrin,female,2011,eng,journal-article-10.2307_41310665.xml,journal-article-10.2307_41310665-ngram1.txt
journal-article-10.2307_24273668,book-review,,Dean Phillip Bell,male,2014,eng,journal-article-10.2307_24273668.xml,journal-article-10.2307_24273668-ngram1.txt
journal-article-10.2307_4131811,research-article,The Mawza 'Exile at the Juncture of Zaydi and Ottoman Messianism,Jane Hathaway,female,2005,eng,journal-article-10.2307_4131811.xml,journal-article-10.2307_4131811-ngram1.txt
journal-article-10.2307_4131736,research-article,"Aaron Salomon Gumpertz, Gotthold Ephraim Lessing, and the First Call for an Improvement of the Civil Rights of Jews in Germany (1753)",Gad Freudenthal,male,2005,eng,journal-article-10.2307_4131736.xml,journal-article-10.2307_4131736-ngram1.txt
journal-article-10.2307_1486719,book-review,"
         ",Frances Malino,female,1996,eng,journal-article-10.2307_1486719.xml,journal-article-10.2307_1486719-ngram1.txt
journal-article-10.2307_41310639,book-review,,Gennady Estraikh,male,2011,eng,journal-article-10.2307_41310639.xml,journal-article-10.2307_41310639-ngram1.txt
journal-article-10.2307_1486706,book-review,"
         ",John C. Reeves,male,1996,eng,journal-article-10.2307_1486706.xml,journal-article-10.2307_1486706-ngram1.txt
journal-article-10.2307_1566662,book-review,"
          ",,unknown,2000,eng,journal-article-10.2307_1566662.xml,journal-article-10.2307_1566662-ngram1.txt
journal-article-10.2307_41310664,book-review,,Kenneth B. Moss,male,2011,eng,journal-article-10.2307_41310664.xml,journal-article-10.2307_41310664-ngram1.txt
journal-article-10.2307_1486987,research-article,"""Who Shall Say Who Belongs?"": Jews between City and State in Prussian Cologne, 1815-1828",Shulamit S. Magnus,female,1991,eng,journal-article-10.2307_1486987.xml,journal-article-10.2307_1486987-ngram1.txt
journal-article-10.2307_25654641,book-review,,William K. Gilders,male,2009,eng,journal-article-10.2307_25654641.xml,journal-article-10.2307_25654641-ngram1.txt
journal-article-10.2307_4131579,book-review,"
         ",Sanford Gutman,male,2002,eng,journal-article-10.2307_4131579.xml,journal-article-10.2307_4131579-ngram1.txt
journal-article-10.2307_1486781,book-review,"
         ",Michael Taub,male,1999,eng,journal-article-10.2307_1486781.xml,journal-article-10.2307_1486781-ngram1.txt
journal-article-10.2307_4131622,book-review,,Elliot Horowitz,male,2003,eng,journal-article-10.2307_4131622.xml,journal-article-10.2307_4131622-ngram1.txt
journal-article-10.2307_40982803,research-article,An Occupational Neurosis: A Psychoanalytic Case History Of a Rabbi,Maya Balakirsky Katz,female,2010,eng,journal-article-10.2307_40982803.xml,journal-article-10.2307_40982803-ngram1.txt
journal-article-10.2307_1486822,research-article,"Between Identity and Anonymity: Art and History in Aharon Megged's ""Foiglman""",Rachel Feldhay Brenner,female,1995,eng,journal-article-10.2307_1486822.xml,journal-article-10.2307_1486822-ngram1.txt
journal-article-10.2307_1486913,book-review,,Reena Zeidman,female,1998,eng,journal-article-10.2307_1486913.xml,journal-article-10.2307_1486913-ngram1.txt
journal-article-10.2307_1486923,book-review,,Larry Eugene Jones,male,1998,eng,journal-article-10.2307_1486923.xml,journal-article-10.2307_1486923-ngram1.txt
journal-article-10.2307_24273656,research-article,Salo Baron on Emancipation,David Sorkin,male,2014,eng,journal-article-10.2307_24273656.xml,journal-article-10.2307_24273656-ngram1.txt
journal-article-10.2307_1486759,book-review,Responsa: Literary History and Basic Literacy,Haym Soloveitchik,unknown,1999,eng,journal-article-10.2307_1486759.xml,journal-article-10.2307_1486759-ngram1.txt
journal-article-10.2307_27564305,book-review,,Raphael Jospe,male,2007,eng,journal-article-10.2307_27564305.xml,journal-article-10.2307_27564305-ngram1.txt
journal-article-10.2307_1486956,book-review,"
         ",Robert Chazan,male,1992,eng,journal-article-10.2307_1486956.xml,journal-article-10.2307_1486956-ngram1.txt
journal-article-10.2307_1487000,book-review,"
          ",Judith R. Baskin,female,1991,eng,journal-article-10.2307_1487000.xml,journal-article-10.2307_1487000-ngram1.txt
journal-article-10.2307_1486977,book-review,"
         ",Robert D. Hoberman,male,1992,eng,journal-article-10.2307_1486977.xml,journal-article-10.2307_1486977-ngram1.txt
journal-article-10.2307_4131774,book-review,,,unknown,2003,eng,journal-article-10.2307_4131774.xml,journal-article-10.2307_4131774-ngram1.txt
journal-article-10.2307_1566661,book-review,"
          ",Menahem Schmelzer,male,2000,eng,journal-article-10.2307_1566661.xml,journal-article-10.2307_1566661-ngram1.txt
journal-article-10.2307_27564351,book-review,,Samuel Kassow,male,2008,eng,journal-article-10.2307_27564351.xml,journal-article-10.2307_27564351-ngram1.txt
journal-article-10.2307_1486997,book-review,"
          ",Kalman P. Bland,unknown,1991,eng,journal-article-10.2307_1486997.xml,journal-article-10.2307_1486997-ngram1.txt
journal-article-10.2307_1486855,book-review,"
         ",Harvey E. Goldberg,male,1995,eng,journal-article-10.2307_1486855.xml,journal-article-10.2307_1486855-ngram1.txt
journal-article-10.2307_1486238,research-article,Ghost-Writing: Philip Roth's Portrait of the Artist,Donald Kartiganer,male,1988,eng,journal-article-10.2307_1486238.xml,journal-article-10.2307_1486238-ngram1.txt
journal-article-10.2307_24273633,book-review,,Tzvi Novick,male,2013,eng,journal-article-10.2307_24273633.xml,journal-article-10.2307_24273633-ngram1.txt
journal-article-10.2307_1486529,book-review,"
         ",Robert Eisen,male,1999,eng,journal-article-10.2307_1486529.xml,journal-article-10.2307_1486529-ngram1.txt
journal-article-10.2307_4131547,book-review,,,unknown,2004,eng,journal-article-10.2307_4131547.xml,journal-article-10.2307_4131547-ngram1.txt
journal-article-10.2307_1486520,research-article,"""Do the Dead Know?"" The Representation of Death in the Bavli",Aryeh Cohen,male,1999,eng,journal-article-10.2307_1486520.xml,journal-article-10.2307_1486520-ngram1.txt
journal-article-10.2307_1486960,book-review,"
         ",Joanna Weinberg,female,1992,eng,journal-article-10.2307_1486960.xml,journal-article-10.2307_1486960-ngram1.txt
journal-article-10.2307_1486971,book-review,"
         ",David Weinberg,male,1992,eng,journal-article-10.2307_1486971.xml,journal-article-10.2307_1486971-ngram1.txt
journal-article-10.2307_1486643,book-review,"
         ",Kerry M. Olitzky,mostly_female,1994,eng,journal-article-10.2307_1486643.xml,journal-article-10.2307_1486643-ngram1.txt
journal-article-10.2307_1486253,book-review,"
         ",Menahem Mansoor,male,1986,eng,journal-article-10.2307_1486253.xml,journal-article-10.2307_1486253-ngram1.txt
journal-article-10.2307_4131817,book-review,,Jonathan Klawans,male,2005,eng,journal-article-10.2307_4131817.xml,journal-article-10.2307_4131817-ngram1.txt
journal-article-10.2307_27564377,book-review,,Miriam Bodian,female,2008,eng,journal-article-10.2307_27564377.xml,journal-article-10.2307_27564377-ngram1.txt
journal-article-10.2307_27564358,research-article,Between Philology and Foucault: New Syntheses in Contemporary Mishnah Studies,Moshe Simon-Shoshan,male,2008,eng,journal-article-10.2307_27564358.xml,journal-article-10.2307_27564358-ngram1.txt
journal-article-10.2307_1486973,book-review,"
         ",Peter Ochs,male,1992,eng,journal-article-10.2307_1486973.xml,journal-article-10.2307_1486973-ngram1.txt
journal-article-10.2307_1486652,research-article,An Eschatological Drama: Bavli Avodah Zarah 2a-3b,Jeffrey L. Rubenstein,male,1996,eng,journal-article-10.2307_1486652.xml,journal-article-10.2307_1486652-ngram1.txt
journal-article-10.2307_1486825,book-review,"
         ",Jacob Milgrom,male,1995,eng,journal-article-10.2307_1486825.xml,journal-article-10.2307_1486825-ngram1.txt
journal-article-10.2307_1486576,book-review,"
         ",David Goodblatt,male,1993,eng,journal-article-10.2307_1486576.xml,journal-article-10.2307_1486576-ngram1.txt
journal-article-10.2307_1486692,book-review,"
         ",Michael Berenbaum,male,1996,eng,journal-article-10.2307_1486692.xml,journal-article-10.2307_1486692-ngram1.txt
journal-article-10.2307_27564290,research-article,How Modern Is an Antimodernist Movement? The Emergence of Hasidic Politics in Congress Poland,Marcin Wodziński,male,2007,eng,journal-article-10.2307_27564290.xml,journal-article-10.2307_27564290-ngram1.txt
journal-article-10.2307_4131809,research-article,"""Yiddish Literature for the Masses""? A Reconsideration of Who Read What in Jewish Eastern Europe",,unknown,2005,eng,journal-article-10.2307_4131809.xml,journal-article-10.2307_4131809-ngram1.txt
journal-article-10.2307_27564294,research-article,Tehran's Unmined Archive of Kurdish Jewry: A Field Report,Mustafa Dehqan,male,2007,eng,journal-article-10.2307_27564294.xml,journal-article-10.2307_27564294-ngram1.txt
journal-article-10.2307_24273545,book-review,,Mark Walker,male,2013,eng,journal-article-10.2307_24273545.xml,journal-article-10.2307_24273545-ngram1.txt
journal-article-10.2307_4131636,research-article,Hasidism and the Challenge of Geography: The Polish Background to the Spread of the Hasidic Movement,,unknown,2006,eng,journal-article-10.2307_4131636.xml,journal-article-10.2307_4131636-ngram1.txt
journal-article-10.2307_1486679,book-review,"
         ",Yudith Nave,unknown,1996,eng,journal-article-10.2307_1486679.xml,journal-article-10.2307_1486679-ngram1.txt
journal-article-10.2307_1486965,book-review,"
         ",Günter Böhm,male,1992,eng,journal-article-10.2307_1486965.xml,journal-article-10.2307_1486965-ngram1.txt
journal-article-10.2307_1486802,book-review,"
         ",Alan S. Kaye,male,1993,eng,journal-article-10.2307_1486802.xml,journal-article-10.2307_1486802-ngram1.txt
journal-article-10.2307_41310678,research-article,עקידת יצהק בספך חווחך- מכיסוד לההנסוה,ישדאלי עודד,unknown,2011,heb,journal-article-10.2307_41310678.xml,journal-article-10.2307_41310678-ngram1.txt
journal-article-10.2307_27564261,research-article,"Messiah, American Style: Mordecai Manuel Noah and the American Refuge",Michael Weingrad,male,2007,eng,journal-article-10.2307_27564261.xml,journal-article-10.2307_27564261-ngram1.txt
journal-article-10.2307_1486244,research-article,"Mishnaic Literary History and the History of a Mishnaic Idea: On the Formation of the Mishnah's Theory of Intention, with Special Reference to Tractate Ma'aserot",Martin S. Jaffee,male,1986,eng,journal-article-10.2307_1486244.xml,journal-article-10.2307_1486244-ngram1.txt
journal-article-10.2307_24273564,book-review,,David C. Flatto,male,2014,eng,journal-article-10.2307_24273564.xml,journal-article-10.2307_24273564-ngram1.txt
journal-article-10.2307_1486487,book-review,"
         ",John T. Townsend,male,1995,eng,journal-article-10.2307_1486487.xml,journal-article-10.2307_1486487-ngram1.txt
journal-article-10.2307_41310632,book-review,,Miriam E. Bodian,female,2011,eng,journal-article-10.2307_41310632.xml,journal-article-10.2307_41310632-ngram1.txt
journal-article-10.2307_1486856,book-review,"
         ",Reuben Ahroni,male,1995,eng,journal-article-10.2307_1486856.xml,journal-article-10.2307_1486856-ngram1.txt
journal-article-10.2307_1486448,book-review,"
         ",Charles S. Liebman,male,1984,eng,journal-article-10.2307_1486448.xml,journal-article-10.2307_1486448-ngram1.txt
journal-article-10.2307_24273534,book-review,,Michela Andreatta,female,2013,eng,journal-article-10.2307_24273534.xml,journal-article-10.2307_24273534-ngram1.txt
journal-article-10.2307_4131630,book-review,,,unknown,2003,eng,journal-article-10.2307_4131630.xml,journal-article-10.2307_4131630-ngram1.txt
journal-article-10.2307_1486324,book-review,"
         ",Shira Wolosky,female,1984,eng,journal-article-10.2307_1486324.xml,journal-article-10.2307_1486324-ngram1.txt
journal-article-10.2307_40982804,research-article,Classical Rhetorical Arrangement and Reasoning in the Talmud: The Case of Yerushalmi Berakhot 1:1,Richard Hidary,male,2010,eng,journal-article-10.2307_40982804.xml,journal-article-10.2307_40982804-ngram1.txt
journal-article-10.2307_1486507,book-review,"
         ",Michael Berkowitz,male,1995,eng,journal-article-10.2307_1486507.xml,journal-article-10.2307_1486507-ngram1.txt
journal-article-10.2307_4131711,book-review,,,unknown,2002,eng,journal-article-10.2307_4131711.xml,journal-article-10.2307_4131711-ngram1.txt
journal-article-10.2307_40982848,book-review,,Yosef Rivlin,male,2010,eng,journal-article-10.2307_40982848.xml,journal-article-10.2307_40982848-ngram1.txt
journal-article-10.2307_25654621,book-review,,Adam Shear,male,2009,eng,journal-article-10.2307_25654621.xml,journal-article-10.2307_25654621-ngram1.txt
journal-article-10.2307_25654647,book-review,,Eric Jacobson,male,2009,eng,journal-article-10.2307_25654647.xml,journal-article-10.2307_25654647-ngram1.txt
journal-article-10.2307_40982813,book-review,,Esti Eisenmann,unknown,2010,eng,journal-article-10.2307_40982813.xml,journal-article-10.2307_40982813-ngram1.txt
journal-article-10.2307_1486701,book-review,"
         ",Victor Avigdor Hurowitz,male,1996,eng,journal-article-10.2307_1486701.xml,journal-article-10.2307_1486701-ngram1.txt
journal-article-10.2307_4131647,book-review,,Steven Weitzman,male,2006,eng,journal-article-10.2307_4131647.xml,journal-article-10.2307_4131647-ngram1.txt
journal-article-10.2307_24273519,research-article,"""The Mystery of Unity"": Poetic and Mystical Aspects of a Unique Zoharic Shema Mystery",Jonatan M. Benarroch,unknown,2013,eng,journal-article-10.2307_24273519.xml,journal-article-10.2307_24273519-ngram1.txt
journal-article-10.2307_1486326,book-review,"
         ",Leon J. Weinberger,male,1984,eng,journal-article-10.2307_1486326.xml,journal-article-10.2307_1486326-ngram1.txt
journal-article-10.2307_1487006,book-review,"
          ",Michael Wyschogrod,male,1991,eng,journal-article-10.2307_1487006.xml,journal-article-10.2307_1487006-ngram1.txt
journal-article-10.2307_4131789,book-review,,Herbert H. Paper,male,2003,eng,journal-article-10.2307_4131789.xml,journal-article-10.2307_4131789-ngram1.txt
journal-article-10.2307_4131796,book-review,,Nehama Aschkenasy,unknown,2003,eng,journal-article-10.2307_4131796.xml,journal-article-10.2307_4131796-ngram1.txt
journal-article-10.2307_24273664,book-review,,Jane Kanarek,female,2014,eng,journal-article-10.2307_24273664.xml,journal-article-10.2307_24273664-ngram1.txt
journal-article-10.2307_4131598,book-review,"
         ",Robert Skloot,male,2002,eng,journal-article-10.2307_4131598.xml,journal-article-10.2307_4131598-ngram1.txt
journal-article-10.2307_1486999,book-review,"
          ",Howard Adelman,male,1991,eng,journal-article-10.2307_1486999.xml,journal-article-10.2307_1486999-ngram1.txt
journal-article-10.2307_4131536,book-review,,Shmuel Shepkaru,male,2004,eng,journal-article-10.2307_4131536.xml,journal-article-10.2307_4131536-ngram1.txt
